"activity","subjectid","signaldomain","accelerationtype","method","measure","dimension","isjerk","ismagnitude","avg"
"standing","30","f","body","gyro","mean","NA",TRUE,TRUE,-0.959242165084746
"standing","30","f","body","gyro","std","x",FALSE,FALSE,-0.911718163220339
"standing","30","f","body","gyro","std","y",FALSE,FALSE,-0.939469774067797
"standing","30","f","body","gyro","std","z",FALSE,FALSE,-0.935176884915254
"standing","30","f","body","gyro","std","NA",FALSE,TRUE,-0.888872227966102
"standing","30","f","body","gyro","std","NA",TRUE,TRUE,-0.955008564237288
"standing","30","t","body","acc","mean","x",FALSE,FALSE,0.277112699152542
"standing","30","t","body","acc","mean","x",TRUE,FALSE,0.0752414472033898
"standing","30","t","body","acc","mean","y",FALSE,FALSE,-0.0170163887813559
"standing","30","t","body","acc","mean","y",TRUE,FALSE,0.0120860416340678
"standing","30","t","body","acc","mean","z",FALSE,FALSE,-0.108756209835593
"standing","30","t","body","acc","mean","z",TRUE,FALSE,0.00190841458130508
"standing","30","t","body","acc","mean","NA",FALSE,TRUE,-0.930573574915254
"standing","30","t","body","acc","mean","NA",TRUE,TRUE,-0.971225190169491
"standing","30","t","body","acc","std","x",FALSE,FALSE,-0.977559426949153
"standing","30","t","body","acc","std","x",TRUE,FALSE,-0.968430745254237
"standing","30","t","body","acc","std","y",FALSE,FALSE,-0.891654527118644
"standing","30","t","body","acc","std","y",TRUE,FALSE,-0.957318881355932
"standing","30","t","body","acc","std","z",FALSE,FALSE,-0.912850596949152
"standing","30","t","body","acc","std","z",TRUE,FALSE,-0.968897316101695
"standing","30","t","body","acc","std","NA",FALSE,TRUE,-0.916570441355932
"standing","30","t","body","acc","std","NA",TRUE,TRUE,-0.950762271186441
"standing","30","t","body","gyro","mean","x",FALSE,FALSE,-0.027613853538983
"standing","30","t","body","gyro","mean","x",TRUE,FALSE,-0.0997160228220339
"standing","30","t","body","gyro","mean","y",FALSE,FALSE,-0.0670334379830509
"standing","30","t","body","gyro","mean","y",TRUE,FALSE,-0.0437759700423729
"standing","30","t","body","gyro","mean","z",FALSE,FALSE,0.0802514754237288
"standing","30","t","body","gyro","mean","z",TRUE,FALSE,-0.0520307176474576
"standing","30","t","body","gyro","mean","NA",FALSE,TRUE,-0.913890564915254
"standing","30","t","body","gyro","mean","NA",TRUE,TRUE,-0.972995273898305
"standing","30","t","body","gyro","std","x",FALSE,FALSE,-0.911408517966102
"standing","30","t","body","gyro","std","x",TRUE,FALSE,-0.960119074237288
"standing","30","t","body","gyro","std","y",FALSE,FALSE,-0.94070541220339
"standing","30","t","body","gyro","std","y",TRUE,FALSE,-0.968135006271186
"standing","30","t","body","gyro","std","z",FALSE,FALSE,-0.93083468440678
"standing","30","t","body","gyro","std","z",TRUE,FALSE,-0.970845670677966
"standing","30","t","body","gyro","std","NA",FALSE,TRUE,-0.887247636779661
"standing","30","t","body","gyro","std","NA",TRUE,TRUE,-0.955995671864407
"standing","30","t","gravity","acc","mean","x",FALSE,FALSE,0.968556705084746
"standing","30","t","gravity","acc","mean","y",FALSE,FALSE,-0.100296804186441
"standing","30","t","gravity","acc","mean","z",FALSE,FALSE,0.0243044362542373
"standing","30","t","gravity","acc","mean","NA",FALSE,TRUE,-0.930573574915254
"standing","30","t","gravity","acc","std","x",FALSE,FALSE,-0.996420919152542
"standing","30","t","gravity","acc","std","y",FALSE,FALSE,-0.95814576338983
"standing","30","t","gravity","acc","std","z",FALSE,FALSE,-0.949207368305085
"standing","30","t","gravity","acc","std","NA",FALSE,TRUE,-0.916570441355932
"standing","4","f","body","acc","mean","x",FALSE,FALSE,-0.973497549642857
"standing","4","f","body","acc","mean","x",TRUE,FALSE,-0.972310894285714
"standing","4","f","body","acc","mean","y",FALSE,FALSE,-0.889549205
"standing","4","f","body","acc","mean","y",TRUE,FALSE,-0.937624242142857
"standing","4","f","body","acc","mean","z",FALSE,FALSE,-0.93164342125
"standing","4","f","body","acc","mean","z",TRUE,FALSE,-0.968648411607143
"standing","4","f","body","acc","mean","NA",FALSE,TRUE,-0.917614014821429
"standing","4","f","body","acc","mean","NA",TRUE,TRUE,-0.956139283571429
"standing","4","f","body","acc","std","x",FALSE,FALSE,-0.978737637678571
"standing","4","f","body","acc","std","x",TRUE,FALSE,-0.975706723571429
"standing","4","f","body","acc","std","y",FALSE,FALSE,-0.857380281803571
"standing","4","f","body","acc","std","y",TRUE,FALSE,-0.944075308928571
"standing","4","f","body","acc","std","z",FALSE,FALSE,-0.887554317678571
"standing","4","f","body","acc","std","z",TRUE,FALSE,-0.976229505535714
"standing","4","f","body","acc","std","NA",FALSE,TRUE,-0.895340042142857
"standing","4","f","body","acc","std","NA",TRUE,TRUE,-0.96003249875
"standing","4","f","body","gyro","mean","x",FALSE,FALSE,-0.905464161964286
"standing","4","f","body","gyro","mean","y",FALSE,FALSE,-0.955992945178571
"standing","4","f","body","gyro","mean","z",FALSE,FALSE,-0.915280955357143
"standing","4","f","body","gyro","mean","NA",FALSE,TRUE,-0.914209165714286
"standing","4","f","body","gyro","mean","NA",TRUE,TRUE,-0.964471139464286
"standing","4","f","body","gyro","std","x",FALSE,FALSE,-0.912464793928571
"standing","4","f","body","gyro","std","y",FALSE,FALSE,-0.945825840178571
"standing","4","f","body","gyro","std","z",FALSE,FALSE,-0.91665163125
"standing","4","f","body","gyro","std","NA",FALSE,TRUE,-0.887194404285714
"standing","4","f","body","gyro","std","NA",TRUE,TRUE,-0.9664302175
"standing","4","t","body","acc","mean","x",FALSE,FALSE,0.280499745892857
"standing","4","t","body","acc","mean","x",TRUE,FALSE,0.0721328379857143
"standing","4","t","body","acc","mean","y",FALSE,FALSE,-0.00948911098553571
"standing","4","t","body","acc","mean","y",TRUE,FALSE,-0.00653015693773214
"standing","4","t","body","acc","mean","z",FALSE,FALSE,-0.0961574905535714
"standing","4","t","body","acc","mean","z",TRUE,FALSE,-0.0211889890567857
"standing","4","t","body","acc","mean","NA",FALSE,TRUE,-0.906478051785714
"standing","4","t","body","acc","mean","NA",TRUE,TRUE,-0.963370738392857
"standing","4","t","body","acc","std","x",FALSE,FALSE,-0.97692058
"standing","4","t","body","acc","std","x",TRUE,FALSE,-0.972586541964286
"standing","4","t","body","acc","std","y",FALSE,FALSE,-0.86159737875
"standing","4","t","body","acc","std","y",TRUE,FALSE,-0.938354677857143
"standing","4","t","body","acc","std","z",FALSE,FALSE,-0.896880538392857
"standing","4","t","body","acc","std","z",TRUE,FALSE,-0.973054201071429
"standing","4","t","body","acc","std","NA",FALSE,TRUE,-0.890976683392857
"standing","4","t","body","acc","std","NA",TRUE,TRUE,-0.958159482142857
"standing","4","t","body","gyro","mean","x",FALSE,FALSE,-0.0306449342357143
"standing","4","t","body","gyro","mean","x",TRUE,FALSE,-0.103057894142857
"standing","4","t","body","gyro","mean","y",FALSE,FALSE,-0.061824850625
"standing","4","t","body","gyro","mean","y",TRUE,FALSE,-0.0461257201357143
"standing","4","t","body","gyro","mean","z",FALSE,FALSE,0.0755636430892857
"standing","4","t","body","gyro","mean","z",TRUE,FALSE,-0.0490753497867857
"standing","4","t","body","gyro","mean","NA",FALSE,TRUE,-0.900982100535714
"standing","4","t","body","gyro","mean","NA",TRUE,TRUE,-0.967614073928571
"standing","4","t","body","gyro","std","x",FALSE,FALSE,-0.909687974464286
"standing","4","t","body","gyro","std","x",TRUE,FALSE,-0.949633878571429
"standing","4","t","body","gyro","std","y",FALSE,FALSE,-0.949227146964286
"standing","4","t","body","gyro","std","y",TRUE,FALSE,-0.976065174642857
"standing","4","t","body","gyro","std","z",FALSE,FALSE,-0.909995038571429
"standing","4","t","body","gyro","std","z",TRUE,FALSE,-0.957982019464286
"standing","4","t","body","gyro","std","NA",FALSE,TRUE,-0.885144317678571
"standing","4","t","body","gyro","std","NA",TRUE,TRUE,-0.964282784285714
"standing","4","t","gravity","acc","mean","x",FALSE,FALSE,0.95619779125
"standing","4","t","gravity","acc","mean","y",FALSE,FALSE,-0.0759009061071429
"standing","4","t","gravity","acc","mean","z",FALSE,FALSE,0.166893825946429
"standing","4","t","gravity","acc","mean","NA",FALSE,TRUE,-0.906478051785714
"standing","4","t","gravity","acc","std","x",FALSE,FALSE,-0.972908355892857
"standing","4","t","gravity","acc","std","y",FALSE,FALSE,-0.917613464821429
"standing","4","t","gravity","acc","std","z",FALSE,FALSE,-0.899404775267857
"standing","4","t","gravity","acc","std","NA",FALSE,TRUE,-0.890976683392857
"standing","5","f","body","acc","mean","x",FALSE,FALSE,-0.964500917321429
"standing","5","f","body","acc","mean","x",TRUE,FALSE,-0.963059235178571
"standing","5","f","body","acc","mean","y",FALSE,FALSE,-0.890796360535714
"standing","5","f","body","acc","mean","y",TRUE,FALSE,-0.93137020875
"standing","5","f","body","acc","mean","z",FALSE,FALSE,-0.915083799107143
"standing","5","f","body","acc","mean","z",TRUE,FALSE,-0.958438726607143
"standing","5","f","body","acc","mean","NA",FALSE,TRUE,-0.9046413925
"standing","5","f","body","acc","mean","NA",TRUE,TRUE,-0.941825903035714
"standing","5","f","body","acc","std","x",FALSE,FALSE,-0.97066840875
"standing","5","f","body","acc","std","x",TRUE,FALSE,-0.965778920714286
"standing","5","f","body","acc","std","y",FALSE,FALSE,-0.867933178017857
"standing","5","f","body","acc","std","y",TRUE,FALSE,-0.936202600714286
"standing","5","f","body","acc","std","z",FALSE,FALSE,-0.858231387857143
"standing","5","f","body","acc","std","z",TRUE,FALSE,-0.96807230125
"standing","5","f","body","acc","std","NA",FALSE,TRUE,-0.886745170714286
"standing","5","f","body","acc","std","NA",TRUE,TRUE,-0.943601960178571
"standing","5","f","body","gyro","mean","x",FALSE,FALSE,-0.909661802321429
"standing","5","f","body","gyro","mean","y",FALSE,FALSE,-0.939373524464286
"standing","5","f","body","gyro","mean","z",FALSE,FALSE,-0.907190836607143
"standing","5","f","body","gyro","mean","NA",FALSE,TRUE,-0.904543921607143
"standing","5","f","body","gyro","mean","NA",TRUE,TRUE,-0.952286438035714
"standing","5","f","body","gyro","std","x",FALSE,FALSE,-0.912780915714286
"standing","5","f","body","gyro","std","y",FALSE,FALSE,-0.931857811428571
"standing","5","f","body","gyro","std","z",FALSE,FALSE,-0.91678935625
"standing","5","f","body","gyro","std","NA",FALSE,TRUE,-0.868913993928571
"standing","5","f","body","gyro","std","NA",TRUE,TRUE,-0.946196462857143
"standing","5","t","body","acc","mean","x",FALSE,FALSE,0.282544390892857
"standing","5","t","body","acc","mean","x",TRUE,FALSE,0.0725189859107143
"standing","5","t","body","acc","mean","y",FALSE,FALSE,-0.00700418554517857
"standing","5","t","body","acc","mean","y",TRUE,FALSE,-0.00221990214464286
"standing","5","t","body","acc","mean","z",FALSE,FALSE,-0.102171095696429
"standing","5","t","body","acc","mean","z",TRUE,FALSE,-0.0122812220569643
"standing","5","t","body","acc","mean","NA",FALSE,TRUE,-0.906104701071429
"standing","5","t","body","acc","mean","NA",TRUE,TRUE,-0.956863566071429
"standing","5","t","body","acc","std","x",FALSE,FALSE,-0.968591815714286
"standing","5","t","body","acc","std","x",TRUE,FALSE,-0.962647080178571
"standing","5","t","body","acc","std","y",FALSE,FALSE,-0.869439913392857
"standing","5","t","body","acc","std","y",TRUE,FALSE,-0.931217140714286
"standing","5","t","body","acc","std","z",FALSE,FALSE,-0.869327321785714
"standing","5","t","body","acc","std","z",TRUE,FALSE,-0.963832118928571
"standing","5","t","body","acc","std","NA",FALSE,TRUE,-0.87977380125
"standing","5","t","body","acc","std","NA",TRUE,TRUE,-0.942962047678571
"standing","5","t","body","gyro","mean","x",FALSE,FALSE,-0.0322711902673214
"standing","5","t","body","gyro","mean","x",TRUE,FALSE,-0.0922249863035714
"standing","5","t","body","gyro","mean","y",FALSE,FALSE,-0.050987505
"standing","5","t","body","gyro","mean","y",TRUE,FALSE,-0.0399108188821429
"standing","5","t","body","gyro","mean","z",FALSE,FALSE,0.0690945763946429
"standing","5","t","body","gyro","mean","z",TRUE,FALSE,-0.0422221341625
"standing","5","t","body","gyro","mean","NA",FALSE,TRUE,-0.900671630714286
"standing","5","t","body","gyro","mean","NA",TRUE,TRUE,-0.958405900892857
"standing","5","t","body","gyro","std","x",FALSE,FALSE,-0.910395222321429
"standing","5","t","body","gyro","std","x",TRUE,FALSE,-0.941930044107143
"standing","5","t","body","gyro","std","y",FALSE,FALSE,-0.933738104107143
"standing","5","t","body","gyro","std","y",TRUE,FALSE,-0.961177741607143
"standing","5","t","body","gyro","std","z",FALSE,FALSE,-0.907471555714286
"standing","5","t","body","gyro","std","z",TRUE,FALSE,-0.944755343035714
"standing","5","t","body","gyro","std","NA",FALSE,TRUE,-0.867041711785714
"standing","5","t","body","gyro","std","NA",TRUE,TRUE,-0.947970723571429
"standing","5","t","gravity","acc","mean","x",FALSE,FALSE,0.960188699107143
"standing","5","t","gravity","acc","mean","y",FALSE,FALSE,-0.03871012665
"standing","5","t","gravity","acc","mean","z",FALSE,FALSE,0.138638436607143
"standing","5","t","gravity","acc","mean","NA",FALSE,TRUE,-0.906104701071429
"standing","5","t","gravity","acc","std","x",FALSE,FALSE,-0.974088206071429
"standing","5","t","gravity","acc","std","y",FALSE,FALSE,-0.931973943392857
"standing","5","t","gravity","acc","std","z",FALSE,FALSE,-0.914608495714286
"standing","5","t","gravity","acc","std","NA",FALSE,TRUE,-0.87977380125
"standing","6","f","body","acc","mean","x",FALSE,FALSE,-0.977100287368421
"standing","6","f","body","acc","mean","x",TRUE,FALSE,-0.97348053877193
"standing","6","f","body","acc","mean","y",FALSE,FALSE,-0.930336471754386
"standing","6","f","body","acc","mean","y",TRUE,FALSE,-0.951405464912281
"standing","6","f","body","acc","mean","z",FALSE,FALSE,-0.942864017017544
"standing","6","f","body","acc","mean","z",TRUE,FALSE,-0.963743518070175
"standing","6","f","body","acc","mean","NA",FALSE,TRUE,-0.945949804035088
"standing","6","f","body","acc","mean","NA",TRUE,TRUE,-0.955914005438597
"standing","6","f","body","acc","std","x",FALSE,FALSE,-0.984067374035088
"standing","6","f","body","acc","std","x",TRUE,FALSE,-0.975235677719298
"standing","6","f","body","acc","std","y",FALSE,FALSE,-0.921449111052632
"standing","6","f","body","acc","std","y",TRUE,FALSE,-0.950681450350877
"standing","6","f","body","acc","std","z",FALSE,FALSE,-0.922067224210526
"standing","6","f","body","acc","std","z",TRUE,FALSE,-0.969895845789474
"standing","6","f","body","acc","std","NA",FALSE,TRUE,-0.94456410754386
"standing","6","f","body","acc","std","NA",TRUE,TRUE,-0.95538157877193
"standing","6","f","body","gyro","mean","x",FALSE,FALSE,-0.931612384385965
"standing","6","f","body","gyro","mean","y",FALSE,FALSE,-0.943273146140351
"standing","6","f","body","gyro","mean","z",FALSE,FALSE,-0.943239602105263
"standing","6","f","body","gyro","mean","NA",FALSE,TRUE,-0.926664297017544
"standing","6","f","body","gyro","mean","NA",TRUE,TRUE,-0.955425138245614
"standing","6","f","body","gyro","std","x",FALSE,FALSE,-0.952817395263158
"standing","6","f","body","gyro","std","y",FALSE,FALSE,-0.942539174210526
"standing","6","f","body","gyro","std","z",FALSE,FALSE,-0.95445570245614
"standing","6","f","body","gyro","std","NA",FALSE,TRUE,-0.923108761578947
"standing","6","f","body","gyro","std","NA",TRUE,TRUE,-0.952088499473684
"standing","6","t","body","acc","mean","x",FALSE,FALSE,0.280346248596491
"standing","6","t","body","acc","mean","x",TRUE,FALSE,0.0730699604561404
"standing","6","t","body","acc","mean","y",FALSE,FALSE,-0.0181236327175439
"standing","6","t","body","acc","mean","y",TRUE,FALSE,0.00871883993421053
"standing","6","t","body","acc","mean","z",FALSE,FALSE,-0.112172831947368
"standing","6","t","body","acc","mean","z",TRUE,FALSE,-0.00481712245438596
"standing","6","t","body","acc","mean","NA",FALSE,TRUE,-0.945022876491228
"standing","6","t","body","acc","mean","NA",TRUE,TRUE,-0.967102436140351
"standing","6","t","body","acc","std","x",FALSE,FALSE,-0.981758159649123
"standing","6","t","body","acc","std","x",TRUE,FALSE,-0.973132635789474
"standing","6","t","body","acc","std","y",FALSE,FALSE,-0.921493191754386
"standing","6","t","body","acc","std","y",TRUE,FALSE,-0.949362277017544
"standing","6","t","body","acc","std","z",FALSE,FALSE,-0.925692371929825
"standing","6","t","body","acc","std","z",TRUE,FALSE,-0.967547241754386
"standing","6","t","body","acc","std","NA",FALSE,TRUE,-0.939310249649123
"standing","6","t","body","acc","std","NA",TRUE,TRUE,-0.956099145964912
"standing","6","t","body","gyro","mean","x",FALSE,FALSE,-0.028251913022807
"standing","6","t","body","gyro","mean","x",TRUE,FALSE,-0.103292534210526
"standing","6","t","body","gyro","mean","y",FALSE,FALSE,-0.0589823639438597
"standing","6","t","body","gyro","mean","y",TRUE,FALSE,-0.0428828304736842
"standing","6","t","body","gyro","mean","z",FALSE,FALSE,0.0767394745964912
"standing","6","t","body","gyro","mean","z",TRUE,FALSE,-0.0506432189438596
"standing","6","t","body","gyro","mean","NA",FALSE,TRUE,-0.939404744385965
"standing","6","t","body","gyro","mean","NA",TRUE,TRUE,-0.963406222982456
"standing","6","t","body","gyro","std","x",FALSE,FALSE,-0.947561298596491
"standing","6","t","body","gyro","std","x",TRUE,FALSE,-0.946423593157895
"standing","6","t","body","gyro","std","y",FALSE,FALSE,-0.94248658631579
"standing","6","t","body","gyro","std","y",TRUE,FALSE,-0.962422163684211
"standing","6","t","body","gyro","std","z",FALSE,FALSE,-0.947782155964912
"standing","6","t","body","gyro","std","z",TRUE,FALSE,-0.962758177192982
"standing","6","t","body","gyro","std","NA",FALSE,TRUE,-0.915891572982456
"standing","6","t","body","gyro","std","NA",TRUE,TRUE,-0.952536233859649
